OBJECTID,HUC_12,Pct_Land,Percent nonbuffered agriculture,Percent of agriculture that is buffered,Average width of stream buffers downstream from agriculture (meters),Net agricultural phosphorus balance (kg P/ha/yr),Crop phosphorus removal (kg P/ha/yr),Phosphorus fertilizer application (kg P/ha/yr),Phosphorus application as manure (kg P/ha/yr),WSfrq,Candidate Ecological Restoration Areas per square kilometer,Population [12-digit HUC],Pct ag on slope >= 3%,Percent pasture on slopes >= 3%,Percent cropland on slopes >= 3%,Pct ag on slope >= 9%,Percent pasture on slopes >= 9%,Percent cropland on slopes >= 9%,Dissolved nutrients in surface runoff from agricultural fields (tons) Nitrogen,Dissolved nitrogen in non-tile drain subsurface flow from agricultural fields (tons),Dissolved nutrients in tile drain subsurface flow from agricultural fields (tons) Nitrogen,Nutrients attached to eroding surface soil from agricultural fields (tons) Nitrogen,Dissolved nutrients in leachate from agricultural fields (tons) Nitrogen,Dissolved nutrients in surface runoff from agricultural fields (tons) Phosphorus,Nutrients attached to eroding surface soil from agricultural fields (tons) Phosphorus,Dissolved nutrients in tile drain subsurface flow from agricultural fields (tons) Phosphorus,Dissolved nutrients in leachate from agricultural fields (tons) Phosphorus,Subsurface water flow through agricultural tile drainage systems (mm),Non-tile drainage system subsurface water flow from agricultural lands (mm),Percolation from agricultural lands (mm),Surface runoff from agricultural land (mm),Surface sediment erosion from agricultural lands (tons),Thermo_Plants,FWWGYR,FWCGYR,Thermoelectric water use (million gallons/day) Withdrawal,Thermoelectric water use (million gallons/day) Consumption,Industrial water use (gallons/day),Industrial water use (million gallons/day),Count of Industrial Facilities,Rd Buffer Area,Population near major roadway with little to no tree buffer,Roads near streams (km/km),Road Density (km/km2),Roads Crossing Streams - Count,Roads Crossing Streams - Count per Km of Stream,Percent tree canopy,Percent tree canopy in stream buffers,Total permitted discharges - pounds per year,Total permitted discharges - toxic-weighted pound-equivalents,Permitted metals discharges - pounds per year,Permitted metals discharges - toxic-weighted pound-equivalents,Permitted priority pollutant discharges - pounds per year,Permitted priority pollutant discharges - toxic-weighted pound-equivalents,Permitted solids discharges (total pounds per year),Permitted organic enrichment discharges (total pounds per year),Permitted nitrogen discharges - total pounds per year,Permitted nitrogen discharges - pounds per year from publicly-owned treatment works,Permitted phosphorus discharges - total pounds per year,Permitted phosphorus discharges - pounds per year from publicly-owned treatment works,Permitted nitrogen discharges - pounds per year from non publicly-owned treatment works,Permitted phosphorus discharges - pounds per year from non-publicly-owned treatment works,Permitted pathogen indicator discharges (colony-forming units / 100 ml)  - average,Permitted pathogen indicator discharges (colony-forming units / 100 ml)  - maximum,Wastewater flow discharges - daily average (mgd),Wastewater flow discharges - annual total (mgy),Number of combined sewer overflow events,Number of farmers markets [12-digit HUC],Percentage of land area in estimated floodplains classified as natural,Percentage of land area in estimated floodplains classified as forest,Percentage of land area in estimated floodplains classified as shrubland,Percentage of land area in estimated floodplains classified as wetland,Percentage of land area in estimated floodplains classified as developed,fp_pdevl,fp_pdevm,fp_pdevh,Percentage of land area in estimated floodplains classified as agriculture,fp_pagp,Percentage of land area in estimated floodplains classified as agriculture - cropland,Area of estimated floodplain classified as land (m2),Area in square meters of estimated floodplain classified as water,Percentage of area that is both land and floodplain,Number of vulnerable native aquatic species based on IUCN range,Native aquatic species rarity index,Native aquatic species vulnerability index,Native aquatic species richness,Non-native aquatic species richness - animals,Non-native aquatic species richness - plants,Non-native aquatic species richness - plants and animals,Percentage of land area in estimated floodplains classified as rangeland,Nitrate violation index - Groundwater,Nitrate violation index - Surface water,Shape__Area,Shape__Length
35451,100800020102,98.7059777224007,0.1338091,66.497461928934,49.2055837563452,0.0180265029830242,0.0238558320868547,0.0401535631127144,0.00176253750983542,0,0,9.3522559719,0.1875735,0.1804761,0.007097376,0.05069554,0.04359817,0.007097376,0.252902778004,0.0224014287159,0,0.010734666674,0.0313763282182,0.0300325902341,0.000796964951729,0,0.627929432418,0,0.678305870545,18.6625693189,4.77485211053,0.0108861358565,0,0,0,0,0,0,0,0,0,0,0.00152833575669,0.0391580318856,1,0.0165557190904,16.0163152457921,15.729315628192,,,,,,,,,,,,,,,,,,,,0,98.85574,31.18104,30.97671,24.84675,0,0,0,0,1.144258,3.184713,0,2202300,441000,2.44968612822387,0,0,0,33,0,0,0,42.37842,0.2477375,0.3231425,167905934.347656,83168.1467393059
35452,100800020103,100,0.3426326,73.1225296442688,39.8129117259552,0.720296711233539,0.953223007927976,1.60433507127391,0.0704268583294141,5,0.09327942,220.063399498,3.543895,3.538857,0.005038714,0.1024539,0.1024539,0,0.832061626157,0.0686204999157,0,0.0304477339849,0.115288464544,0.083244344422,0.00219057934091,0,2.25263732142,0,2.28510558128,72.3580065775,15.3460355829,0.0297268349147,0,0,0,0,0,0,0,0,5400,0,0.102608768312,0.625888729253,5,0.16845342638,6.92749046811227,9.66900790166813,3500.57675062,48.2288117885,0,0,0,0,3404.11912704,0,0,0,0,0,0,0,0,0,0.43881525,160.285612,0,0,79.50851,3.478261,29.75425,45.67108,3.402647,0.7933509,0,0,17.08885,21.42048,0,2380500,1800,4.44103318236352,0,0,0,33,0,0,0,30.35917,0.39484375,0.45010625,100260045.933594,73411.3602402218
35453,100800020104,94.1523933446275,0.0034112,80,292.36,0.00134865712277993,0.00178477977087828,0.00300219110658998,0.00013186466443574,2,0.01431365,0.0000381270799608,0.01573564,0.01573564,0,0.01231485,0.01231485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6847234829613,17.4545454545455,,,,,,,,,,,,,,,,,,,,0,100,73.75139,17.03663,3.607103,0,0,0,0,0,0,0,1621800,3804300,1.16069395891857,0,0,0,33,0,0,0,22.14207,0.175297794117647,0.224725735294118,261060850.785156,77779.605067482
35454,100800020105,99.3204787692732,0,100,919.229166666667,0.00867249214885096,0.0114769634838429,0.0192810972732209,0.000847951082386731,0,0,0,0.05904008,0.05440949,0.004630595,0.04399065,0.03936005,0.004630595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539684192144,0.0654763356622,2,0.046144494459,24.192302349809,27.6152450090744,,,,,,,,,,,,,,,,,,,,0,100,42.58503,16.59864,39.45578,0,0,0,0,0,0,0,1323000,430200,1.68999781512383,0,0,0,33,0,0,0,17.95918,0.149344444444444,0.267555555555556,146366147.519531,57725.1627590266
35455,100800020106,100,0,100,1318.21428571429,0.00726351133907356,0.00961235282456509,0.0161802694637091,0.000710188282235777,0,0,0.0128098019486,0.07289642,0.07289642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168571539545,0.219265713134,4,0.102716235898,24.0471570397112,29.5074365704287,,,,,,,,,,,,,,,,,,,,0,100,38.49607,9.988776,50.84175,0,0,0,0,0,1.234568,0,801900,0,1.54664199046424,0,0,0,33,0,0,0,10.66218,0.17498275862069,0.279248275862069,97111884.2382813,51216.698811093
35456,100800020107,100,0.8865113,65.0150797070228,83.2761740629039,1.51441368210352,2.00413793758661,3.38325371754742,0.14807147690426,13,0.1577078,649.325567881,5.462089,5.37038,0.09170806,0.3111524,0.2696654,0.04148698,0.874400015787,0.0391895986221,0,0.0131510132076,0.198473016869,0.0318937473448,0.00070884402683,0,3.19269114537,0,1.7445158194,105.094526781,12.5660109919,0.00949104022051,0,0,0,0,0,0,0,0,795600,68.7672483138,0.00824633513614,0.575343936916,3,0.0755054749631,2.8993546555433,5.03479183866022,,,,,,,,,,,,,,,,,,,,1,78.69056,1.067378,17.62127,58.7058,1.229391,0.4475764,0.009522903,0,20.08005,18.80773,0,9443700,7200,11.4565008632152,0,0,0,33,0,0,0,18.91737,0.309207692307692,0.3519,154322350.476563,92220.7840921357
35457,100800020108,99.9312584008985,0.006751407,87.0588235294118,401.094117647059,0,0,0,0,0,0,0.361035821959,0,0,0,0,0,0,0.00925797035925,0.000562169595415,0,0.000122874792222,0.00153624627651,0.000396868040859,0.0000025039158824,0,0.0463976202363,0,0.346028465634,17.0284280073,1.97464894771,0.0000587272671872,0,0,0,0,0,0,0,0,0,0,0.0459685309359,0.317496683249,12,0.15336194983,5.38131736526946,5.15530303030303,,,,,,,,,,,,,,,,,,,,0,99.95454,1.432144,74.81245,23.00523,0,0,0,0,0.04546488,0,0,3959100,78300,2.69990221738226,0,0,0,33,0,0,0,75.51717,0.334005,0.397135,275412902.011719,89683.4081387228
35458,100800020109,100,0.1819089,49.2753623188406,91.0608695652174,0,0,0,0,0,0,1.85480989116,0.007276356,0.002078959,0.005197397,0.005197397,0,0.005197397,0.0266321086638,0.0017005703906,0,0.000489371497428,0.00476875385649,0.00118392541923,0.0000259304874446,0,0.0964045656949,0,0.217419594141,10.2793492799,1.24967166492,0.000343919720281,0,0,0,0,0,0,0,0,0,0,0.025795509472,0.322105846811,4,0.0742046582479,5.30356957235816,7.07051282051282,,,,,,,,,,,,,,,,,,,,0,98.77198,1.032654,61.40106,32.71002,0,0,0,0,1.228021,0.1674574,0.08372872,3224700,0,3.72466631872789,0,0,0,33,0,0,0,65.0293,0.4218125,0.487579166666667,162345017.304688,74036.6735615044
35459,100800020110,100,0.06384373,59.1397849462366,39.168458781362,0.00609694394578933,0.00806854613735595,0.0135724031055374,0.000596127402521577,2,0.01244467,12.224920753,0.04088239,0.04088239,0,0.002240131,0.002240131,0,0.549595944386,0.0336445707349,0,0.0101505511888,0.11926644192,0.0248364968214,0.000568573087973,0,2.06628291397,0,2.072509546,121.096880921,14.0290286779,0.00726381895691,0,0,0,0,0,0,0,0,2674800,2.68722537764,0.023291544488,0.2749443239,12,0.132043672243,0.078768600086245,0.483450031826862,,,,,,,,,,,,,,,,,,,,0,97.31705,0.0925155,63.08632,33.00028,1.702285,0.06476085,0,0,0.9806643,1.100934,0.0185031,9728100,0,6.05314907065757,0,0,0,33,0,0,0,64.22426,0.414721428571429,0.503628571428571,301484051.074219,102790.903363003
35460,100800020201,100,0.7039332,46.9827586206897,37.3275862068966,0.460450211750147,0.609348521241883,1.03024837157659,0.0450204218968901,3,0.02384228,400.813171557,1.784871,1.771279,0.01359221,0.1337759,0.1237606,0.01001531,1.27806418184,0.114496313669,0,0.0565758937537,0.156992128641,0.154114334412,0.00471628334947,0,3.16118021516,0,3.80574271145,96.1192279603,25.3947333516,0.0576627916987,0,0,0,0,0,0,0,0,1800,0.00596595648676,0.0393864865276,0.49667572404,12,0.162419571805,16.2239081446507,19.0674157303371,,,,,,,,,,,,,,,,,,,,0,82.54733,2.719449,41.72117,35.5938,0,0,0,0,17.45267,27.21955,0,2614500,900,2.07785495762219,0,0,0,33,0,0,0,44.23408,0.426264285714286,0.332435714285714,234813290.109375,84598.3857090753
35461,100800020202,99.7846692560021,2.767978,68.9787618617262,126.211251694532,3.36436424693038,4.45231715931648,7.46103268814455,0.328950001425578,11,0.2459414,856.050213757,6.689658,6.67554,0.01411746,0.5546144,0.5525976,0.00201678,3.68124212502,0.0799445403634,0,0.0486165174207,0.899343747485,0.132081366278,0.00282666650444,0,12.928475104,0,2.36808396974,166.301502241,25.0997155414,0.0430013791138,0,0,0,0,0,4680.2259887,0.0046802259887,1,884700,245.798422916,0.0373799738255,0.687576352086,9,0.340019503786,0.232408735530011,0.457623554153523,955496.230931,0,0,0,0,0,439763.447359,501778.984254,0,0,0,0,0,0,0,0,8.68871083333,3127.98643,0,0,66.03725,0.01275836,35.28962,30.64557,1.224802,0.2907712,0.03792667,0,32.73794,34.08344,0.1403419,7054200,161100,15.7719996619818,0,0,0,33,0,0,0,35.37892,0.439766666666667,0.415963636363636,83607844.15625,46373.7558612565
35462,100800020203,99.9933956781318,2.499207,72.3472668810289,64.1857643963753,1.58649130945831,2.09952370248032,3.53660335966597,0.155118851647569,14,0.2054648,956.398874432,1.866505,1.715916,0.1505885,0.02377713,0.02245618,0.001320952,1.49269623726,0.0155005373089,0,0.0065775572223,0.607890729074,0.0411210323825,0.0000450697014521,0,7.48343572087,0,0.0147975716839,209.363034139,13.0023115424,0.00196742540916,0,0,0,0,0,0,0,0,1213200,172.971509098,0.0214956420806,0.848602501321,5,0.128289685572,0.327597153514457,2.09120187381057,144.727211218,1.29859237938,14.254280723,0.855256843381,0,0,129.586259423,0,0,0,0,0,0,0,0,0,0.00827272727273,3.02290909091,0,1,88.04479,0,29.33818,58.37369,3.046812,0.7492508,0.01998002,0,8.908394,11.55844,0.09079903,8920800,92700,13.0922149809049,0,0,0,33,0,0,0,29.67111,0.4144,0.46078,127567123.261719,61471.2489886436
35463,100800020204,99.9686180337151,0.01979063,55.3846153846154,368.953846153846,0.00342770040459683,0.00453613467754174,0.00763056633163001,0.000335142680822191,1,0.007580149,9.80773390988,0,0,0,0,0,0,0.229138448519,0.0173617760473,0,0.00784729769289,0.108479241761,0.0549898783867,0.000378305759828,0,1.99084597698,0,2.78348099287,206.51431731,16.4754664385,0.00537327754642,0,0,0,0,0,0,0,0,1346400,7.58957416489,0.0329704653032,0.488230207073,15,0.25617902565,0.022247891405684,0.123201338538762,10337897.9968,204.623495436,0.0000270949655587,112.053939565,0,0,0,0,0,0,0,0,0,0,0,0,1.045,381.26,0,0,97.9736,0,93.45319,4.478853,2.026395,0.1246494,0,0,0,0.4570479,0,8660700,44100,6.56494005800519,0,0,0,33,0,0,0,93.49475,0.424513043478261,0.46994347826087,247760674.359375,89035.6974472291
35464,100800020205,98.6809210325247,6.791236,39.1232148787778,24.6055020480461,2.65913530445248,3.51903446713897,5.9237360463779,0.259996390993793,37,0.251306,1082.51016537,8.217243,8.084068,0.1331756,0.3394429,0.3369652,0.002477685,3.64316009245,0.0602003563118,0,0.0728667215297,1.07818092122,0.148595479055,0.0199515234404,0,17.1489904871,0,2.03421752978,179.437015555,25.320635151,0.0495481329994,0,0,0,0,0,0,0,0,4600800,578.625247776,0.042359908222,0.551015794664,14,0.247027985084,1.18464988632069,1.45178279126041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.78453,0.1177423,35.56553,14.81345,1.832364,0.3476074,0.02218771,0,46.3831,48.06597,0.3753036,12230100,1482300,8.30675066755724,0,0,0,33,0,0,0,36.83126,0.42618125,0.47406875,274881869.359375,102138.279707821
35465,100800020206,99.7887202207554,4.727445,49.8263770681555,56.5060938244706,1.41916939195955,1.87809397914131,3.14441006436912,0.138758986615128,18,0.128055,360.986873038,2.10059,1.424346,0.6762436,0.005132779,0.001924792,0.003207987,0.746285346233,0.0680652292119,0,0.00720010628995,0.694261738675,0.0172156902012,0.00000180751952992,0,6.95515042198,0,0.00111040901316,134.901447193,9.84186442931,0.000369128905173,0,0,0,0,0,9360.4519774,0.0093604519774,2,2784600,159.069216494,0.0170093947411,0.367276512591,12,0.118788297053,0.260378739717583,1.12525100401606,,,,,,,,,,,,,,,,,,,,0,85.00711,0.01053241,34.09342,50.06583,0.7267365,0.1097867,0,0,14.26615,11.77854,2.364527,17090100,209700,12.1581856658084,0,0,0,33,0,0,0,34.93075,0.4208,0.474023076923077,262731972.53125,88260.4190860913
35466,100800020207,99.6415861503478,2.20592,63.0014224751067,63.0741109530583,1.15141093317367,1.52374899949405,2.55478744730281,0.112578960038134,27,0.2535976,1531.86713262,0.9408112,0.895849,0.04496212,0.01442181,0.01102845,0.003393368,1.05148863074,0.0570210872946,0,0.13029196921,0.394383179147,0.00918409809472,0.000205321982239,0,4.03763423293,0,0.00265744828003,106.066582017,8.22851789357,0.0000227217481451,0,0,0,0,0,4680.2259887,0.0046802259887,1,6453900,467.69795699,0.019729280198,0.95382105235,9,0.120510405508,0.174608995241425,0.591944471600352,3108708.93275,6.73088925163,0,0,0,0,8148.26921695,8.24152506545,0,0,0,0,0,0,0,0,0.0535631313131,78.7059393939,0,1,90.07279,0.006275101,23.5128,66.32153,3.382279,1.077351,0.2239438,0.02421014,6.54493,7.499092,1.129518,14342400,846900,13.4711058383591,0,0,0,33,0,0,0,23.74498,0.419507692307692,0.457738461538462,198944528.125,87720.7706131002
35467,100800020301,100,0.01370051,55.8139534883721,63.5116279069767,0.000905807519320025,0.0011987234631286,0.00201491995976314,0.0000885651382853337,0,0,0.101645479896,0.01658482,0.01658482,0,0.01081619,0.01081619,0,0.001118971035,0.000079214590095,0,0.0000591608347669,0.000355745075485,0.000140608305952,0.00000350247341105,0,0.00615806556819,0,0.0882188204645,4.33542330237,0.777776867893,0.000062978038243,0,0,0,0,0,0,0,0,809100,0.100469527111,0.0403652912088,0.351825188662,8,0.129591572744,8.26372754739294,13.6934290568313,,,,,,,,,,,,,,,,,,,,0,99.65855,8.472044,45.90269,45.26249,0.2774221,0.02134016,0,0,0.06402048,0,0,4217400,0,3.37884793199979,0,0,0,35,0,0,0,45.92403,0.28096,0.32265,229929924.910156,115034.100336639
35468,100800020302,100,0.07456964,61.6847826086956,48.1902173913044,0.0274682844989408,0.0363508542581869,0.061103699843109,0.00268570569709533,0,0,1.3228203963,0.2908745,0.2189492,0.07192533,0.05235741,0.03384721,0.01851019,0.0345976672398,0.00242137433704,0,0.00178974759112,0.0108312444076,0.00424531764769,0.000105302426878,0,0.189226411724,0,2.69647117656,133.048806285,23.679614981,0.00189960570106,0,0,0,0,0,0,0,0,43200,0.00813132094481,0.0587155888456,0.295778392866,23,0.246295183543,0.578559906920168,0.615971357409714,,,,,,,,,,,,,,,,,,,,0,93.27847,0.7011126,53.57415,34.14114,0.06096632,0.04572474,0.01524158,0,6.66057,5.365036,0.2133821,5904900,0,3.46974987981021,0,0,0,35,0,0,0,58.43621,0.530981818181818,0.546636363636364,313825386.402344,118352.626480141
35469,100800020303,99.9881704530179,0.04893131,93.6980609418283,223.891274238227,0.0472852291818726,0.0625761129939331,0.105256152455083,0.00462330326479292,2,0.01194876,12.6488040562,0.0596925,0.03334176,0.02635074,0.008604324,0.008066555,0.0005377703,0.0234959122632,0.00102927512682,0,0.000344771291849,0.00364626790368,0.000628400792015,0.00000550771745675,0,0.102558431058,0,1.14313348957,68.3129581768,7.94734061911,0.000239167028619,0,0,0,0,0,0,0,0,3720600,2.28115046875,0.0296983376783,0.545489836356,16,0.174956049245,0.272419263760789,0.083047525722685,,,,,,,,,,,,,,,,,,,,0,93.54101,0.04944681,66.83355,25.7247,1.687373,0.1482671,0,0,4.771617,2.650275,0.03708511,14561100,27000,8.69935570566276,0,0,0,35,1,0,1,67.76686,0.4156,0.425034615384615,309686732.367188,96923.7281939231
35470,100800020304,100,0.001608312,50,67.5,0,0,0,0,1,0.01787145,0,0,0,0,0,0,0,0.0332719034812,0.00143908973181,0,0.000462122940332,0.00505219019605,0.000822278452157,0.0000058208654156,0,0.144452327366,0,1.59813429495,96.0753450146,11.010197622,0.000307177996948,0,0,0,0,0,0,0,0,394200,0,0.0172491560272,0.323837462856,2,0.0547160454609,0.0851279412001222,0.0502289077828646,,,,,,,,,,,,,,,,,,,,0,100,0,99.81851,0,0,0,0,0,0,0,0,1983600,0,3.54498141064361,0,0,0,35,0,0,0,100,0.53863,0.538885,103614902.472656,54690.3525808459
35471,100800020305,100,0,100,96.5,0,0,0,0,4,0.02465321,0.952733897546,0.001109447,0,0.001109447,0,0,0,0.00761233503412,0.000329251772111,0,0.000105729888605,0.00115589913424,0.000188130476896,0.00000133176563695,0,0.0330494921334,0,0.365639846532,21.9812405738,2.51904172354,0.0000702797731183,2,339712800,12570600,0.93072,0.03444,0,0,0,435600,0,0.0166750896324,0.34412460831,14,0.140526634493,0.00254063349420314,0.00469807931463314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.83316,0.04390587,95.50404,3.011942,0.1668423,0.01756235,0,0,0,0,0,10249200,0,6.3168932475224,0,0,0,35,0,0,0,96.77731,0.487711764705882,0.602429411764706,301203789.890625,121877.277063755
35472,100800020306,100,0,100,45,0,0,0,0,1,0.0117001,0.0472660890809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,543540480,20112960,1.489152,0.055104,0,0,0,1483200,0,0.0366395523857,0.552339412732,14,0.223100088649,0.0206501479523604,0.0171967020023557,34354.6077869,3997.35864376,0.0000503738700069,208.326176801,0,0,0,0,0,0,0,0,0,0,0,0,2.28633333333,834.1634,0,0,98.96823,0,98.00197,0.3111694,1.031772,0.08188667,0,0,0,0,0,5495400,0,6.42967331856458,0,0,0,35,0,0,0,98.65706,0.502508571428571,0.54448,158647686.335938,76401.7742409086
35473,100800020307,100,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296103380334,0.404587110158,7,0.174613096787,0.0133307602096106,0.00946496647824372,,,,,,,,,,,,,,,,,,,,0,99.75699,0,99.39246,0,0.2430134,0,0,0,0,0,0,2962800,0,4.88749019680048,0,0,0,35,0,0,0,99.75699,0.474980555555556,0.541330555555556,112618516.507813,61346.5830527853
35474,100800020308,100,0,,,0,0,0,0,4,0.0668075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663200,0,0.0327913671866,0.327887686001,5,0.125314854735,0.0385569334836528,0.00431034482758621,1324.40939838,1253.27587725,0.00000167805186033,6.93975127359,0,0,0,0,0,0,0,0,0,0,0,0,0.100525,36.9969,0,0,97.76675,0,88.9716,0.02757099,2.233251,0.9374138,0,0,0,0,0,3264300,0,5.45199333535495,0,0,0,35,0,0,0,93.90681,,,111368784.359375,74426.5502144138
35475,100800020309,99.9642680580913,0.07099943,75.4237288135593,69.0813559322034,0.0520632133601887,0.0688991801123251,0.111774983032432,0.0050904696555018,1,0.005438781,4.85644007589,0.2482544,0.2178959,0.03035852,0.02937922,0.02791026,0.001468961,0.113624626833,0.00387546829463,0,0.00531315464024,0.0627439010469,0.0103114443514,0.000153110008035,0,2.05903065963,0,0.0345679477257,173.176552405,11.7943891208,0.000295563307109,0,0,0,0,0,0,0,0,1036800,0,0.017136092915,0.447470760026,21,0.148239856543,0.00304536218756885,0.0120823107419294,601487354.526,258612.017502,0.0385415999968,159392.640947,0,0,0,0,0,0,0,0,0,0,0,0,347.198333333,127780.15,0,0,97.97646,0,70.91244,26.90949,0.7137601,0.1839588,0,0,1.309787,3.186166,0.4709345,12231000,16200,6.65217283195192,0,0,0,35,1,0,1,71.06696,,,342632794.667969,83296.3537913893
35476,100800030101,97.4209375835443,0.009683745,25,92.6875,0.0135015454662902,0.0178676142488741,0.0300424354793141,0.00132011074735321,0,0,0,0.06860482,0.06860482,0,0.02905616,0.02905616,0,0.0320157088186,0.013664749258,0,0.0996793923681,0.0122135247015,0.0308308647765,0.0463144821452,0,0.429475519874,0,17.038289898,249.37418652,127.704354275,0.0949156975593,0,0,0,0,0,0,0,0,0,0,0.0172004117001,0.191947199678,6,0.0918011182923,33.8525285323124,36.2005626712075,,,,,,,,,,,,,,,,,,,,0,96.89745,72.66492,7.642064,15.08818,2.220771,0,0,0,0.8817766,3.135206,0,2755800,1372500,2.40724853352515,0,0,0,33,0,0,0,8.850425,0.14618085106383,0.211721276595745,211424711.023438,76204.8157416917
35477,100800030102,100,0.01434926,90.6666666666667,111.146666666667,0.00386380560123285,0.00511326560265523,0.00859893613630423,0.00037778277402435,0,0,1.59423794043,0.1004448,0.07482114,0.02562368,0.05124736,0.02562368,0.02562368,0.00912580472404,0.00389502022391,0,0.0284127605894,0.00348136104217,0.00878807503585,0.0132015481009,0,0.122418333773,0,4.85661920909,71.0819848561,36.4010369448,0.0270549100156,0,0,0,0,0,0,0,0,0,0,0.0651525098898,0.359080522249,7,0.157464709102,22.4121825226001,27.5823441694005,,,,,,,,,,,,,,,,,,,,0,78.30189,26.50943,15.56604,25.4717,0,0,0,0,21.69811,3.867924,0,954000,0,1.08654017959582,0,0,0,33,0,0,0,26.32076,0.377988235294118,0.317229411764706,162344643.683594,85234.5265387704
35478,100800030103,100,0.03635392,69.6428571428571,77.25,0.00268601152199272,0.00355460179449988,0.0059772225877779,0.000262624207469444,0,0,10.2617256512,0.1796311,0.1047848,0.0748463,0.1325849,0.06950013,0.06308474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4680.2259887,0.0046802259887,1,685800,5.00532852729,0.0428087628187,0.575925025309,12,0.216707103102,7.87399091152098,12.3325977579663,,,,,,,,,,,,,,,,,,,,0,90.88937,12.03905,21.04121,56.12798,0.5422993,0,0,0,8.56833,0.813449,0,1659600,0,1.97159452379296,0,0,0,33,1,0,1,22.72234,0.24567,0.3051,155554402.433594,59353.3700173598
